5.376577021259849251107045175026095468035662596516466161599907391130279494164079429693744821489727724e41	3.462271432513242921601050020278643591408924825023623055965181018926578860474461001393533965989854701e-42
5.302039938856656455981286800433927425824671549155514218450212646231159813914475117583279726440752444e41	3.507743727095183355447975701645313892957138924359578418837179226909103090755587643192248873790179948e-42
5.230320143947617222667771497705811769272489610167805570704638391275264095749505879230610149378909353e41	3.55264916206299767871659368756539779953585351116793658581615941770909257570852483275642376990286439e-42
5.161244806817821676999355800931199718692153574882497333068046084766120257210949809541126280841853465e41	3.597008764127596384339042679654726812864424985831844902513204793217971702345653933736316946717760017e-42
5.094655578993341206692955482852021153836917672780418798626374757007124966865534798947197298433313858e41	3.640842306985554139056081218664036320314751973733367340187472702514235270950650617494746560847231011e-42
5.030407070221400640813621709624837246563886464398683083425751219669528244455551600952310148119312091e41	3.684168412330345010809273486829571697752958393360811887070713254971322851109926168702181822045493e-42
4.968365516684121247562736196684794974869038193659710631333559668169709470723896455081277192458204868e41	3.727004640759017961388534769849629910266230151683309783629180449678168872890175752490048449896684204e-42
4.908407612712407217493120039597752764905237981487592225687181238543153434424144801065678376377117406e41	3.769367573764307082303320579352454447930533736408232862382692126150633587251819853805030868604413505e-42
4.850419482804196517783462681395631734053318998742172135585169889696038403547493885563156676075938833e41	3.811272887843071417351448169945462584416665506065827261072691450477718294413151001347982312770423205e-42
4.794295774465838361097840859272540809206768625888577665608469170328353282711450707607138560214105799e41	3.852735421616378448697822242202338358634068897847903465289812387954192947052559973359776229390243726e-42
4.739938855450106386982804938117699926333103533816727062536601647953014898656836625007894319600876228e41	3.893769236740683106145347063142443955565903360009804760938146333932989002307527482936417814086162081e-42
4.68725810148755706941999074082180284309819880050942703109781829103861855429526382398466432977563809e41	3.934387673290290185738356613088559720031402491601364805126538478529351776702271786947801029847480201e-42
4.636169262700856958688032898003957556509475118600541475751822990434003070447848292531555029131933619e41	3.974603400206134661487044706704586782495848429321690753890427024515760454938733615517913992257432125e-42
4.586593898634697387395054526285178100336379436080849832919123613395185473871381126435928582184285269e41	4.014428461332543382986262607613604186665415670989724491810420400043634040629781632910522509548894141e-42
4.538458873291093956847247317927050171726140994827886694496025988951606549947910165089216177659859324e41	4.05387431750048877234913499728531060148597327632415422389320426314188831306836031192813311067226216e-42
4.491695902782604139806150010638973055179137643113517906793725457221980261484298276979183829406260123e41	4.092951885061070912335497897079357103636999212555213978647487812321338214884343675777251344754832286e-42
4.446241149245650243196368451778044204144942656874268967145960316695664376031973439785820800732455011e41	4.131671571225689039686482153885582833181672243787849441036796799655022778388632426128654881556652904e-42
4.402034855526151997934397001313526072018646004607302099358610863743189163998664363135397738792240963e41	4.17004330652812153947520140352123717670235410097818250310646996823052000717606136612180818614633373e-42
4.359021015887211885256728072292430766672176486655526275504530287756471904294123006895242685098600022e41	4.208076574687980404172516126083819238211672003389264886183463630266689524115724052836796624146274733e-42
4.317147078615800160370361176376316029127156857526396369416549931236162457451160146379366555924748894e41	4.245780440123703345570492337319616628153315230761973495054872766971202694589496280437834445608186301e-42
4.27636367694037968528731344819338736694207486149250573073825386077206845039327037059213169381960126e41	4.283163573335942040548662439932480124253415150750117153786885269877352113200710834090203504076299557e-42
4.236624385129083605223932804425175993877046249582320978348715779016946366037112380320932787359458496e41	4.320234274358272557188864988766216041906124756853077198973265265926892753072705333843672994436936488e-42
4.197885497030689465954177954992957706240860194522943331576815216520436505132590503452946864658642287e41	4.357000494451106569610622045350017624883088108513496172229940401224060748411285407506647448511353198e-42
4.16010582465838050977635187456322486030203268069782000535789362425279886052549800591155236266439593e41	4.393469856196200350433947098326397054953249127061363346968698600159870097369118979315737819274509195e-42
4.123246514707582552164704919411510778712185278930370369604061123150991871475488576342104426520058206e41	4.429649672132878879511369263307865607983587337235654186519560646010698967362733440790772542757634536e-42
4.087270881151037606953470709987314226294478564184725775394684408627306089949757275351611009801588329e41	4.465546962062658734068845025434516041481050127519796870877809260647572652468962529559405927539641191e-42
4.052144252272592350483168867009093382391777473292355003598516210007290052206726328096999252602541736e41	4.501168469136232143320651597706778093317473728910274378376648307491016583390533159952339279087305757e-42
4.017833830690859056289258062722703348542613548892329505168252898125880806527453799843887382261716891e41	4.536520674825492843644481461700768365645092238996893880701806839998973783098696012382340328075801245e-42
3.984308565089082692713970271791064955747100439759814457648609304632054905925117069631254529190490274e41	4.571609812873232080186922168519771062011136738576651578941190249403124355811028388792281866400307359e-42
3.951539032511704786352771307881086770791394081152086383365027240232811489767051982545535851010151954e41	4.606441882304236332986430024152121279468591394064995542534882838389830985186449679805015336875045918e-42
3.919497330214197294737271453019040003822007718120346811576981967654684496319577441008598811084314502e41	4.641022659573553192878837195370287317257678674458864221560638802996841261726749455335745337857178596e-42
3.888156976163243660164319342254226155543748336887321971921918020530189242494107767286996001352531685e41	4.675357709920593594090644560731869206230313982382219969771094205019858451060626660116265224850245756e-42
3.857492817381389666689928912104060001269763328774177285445524195298699634661904376653131218494155839e41	4.709452397991423096667505590534974417847526885947669532772677488355605024690935477355245272905004426e-42
3.827480945415679543944132711441587171080951720979832357732116542442052764483212949847231411026202444e41	4.743311897785876614855419733109625602608919333873553785686213143718269078038417822453988349988190734e-42
3.798098618285074757912937440401478669743779243415707400342169667697594373162460350670690905847815468e41	4.776941201981073666546449021887986886908012350939688910470502650676765620539054956052937494305990948e-42
3.769324188327943555155695285169081095831746260345406796998742356493629708871190465605421404886226896e41	4.810345130678307566532904466673067557387036873835453008045676394894956196879036038240533612081454994e-42
3.741137035429740328418189011459962495339207244463254746330956087038649950843441721026556424329659936e41	4.843528339616193045470013467386058725100532179514195525156162442719139481290028180661393705752894287e-42
3.713517505163138136459155694819552608875466380032294088833200858519015842977448767409045018996027356e41	4.876495327889233440168779764062933766140865464686178648891524322215668993860080376948652787659288225e-42
3.686446851419173366433642078900000832120788501275011697622825225475851256879192996091065962093208176e41	4.909250445207633060540936178592139870859722380449647173022479692829593420906027669482021571476470189e-42
3.659907183149132115413282278290130729867812745738334669747118783710345864567743858941949140835487713e41	4.94179789873117375666109118936751701289510711231191788151000366608093545171565076257225688154086323e-42
3.633881414873579280364354344961061199811809177355663894440948855342941229437192510266824886179402209e41	4.974141759507206808632008599530233060921145411147355583796471347554757697201058687562399367703054599e-42
3.608353220647646074024773692600739898510960214163780982070487806600135957462832682654785710093608288e41	5.006285968540406702175424110199559441835374391258281133314358210131963881748617941208436374293446437e-42
3.583306991200920835398630263752273212432007885318614284185964513618654798237597521151726538265616743e41	5.038234342519608135051329004588424969595654775712706477784969379379039301096017215740535388887110767e-42
3.558727793996441461714245346698264215068845285664365962596741047421111777681199324423098521667423471e41	5.069990579225092011677716869464162853789889970551020084533891574607212432003640144462817025313044668e-42
3.534601335976722820154588910856005242019403874729418013541866929106287054504058101607620805956770376e41	5.10155826263778259801346398305761451210711149743501073350481054568291353645223208493825809885133937e-42
3.510913928785781059478729743636206980860157121645890286364332647376437565065099953833269441564632128e41	5.132940867770168498561515831066617850181158961692969813912345128288908892119899188138749518849738098e-42
3.487652456275011699169315029977597984730345175178249633565947783865758083285955364723558261666954518e41	5.16414176523720140445097976088749254947868015530738507394437204512202798547481197329352689753222675e-42
3.464804344117778802052937232064496669464715299102117317089687142611130200838345158140775947246682547e41	5.195164225584059757748162527368614895317012705082270881526631727596561675244606760239524600940635547e-42
3.442357531372888249371357662945240739904920802086318350817382689639293830123001682120294057757341555e41	5.226011423386353453967551773149375171290993704058365124202888735109309906904548508608417230540932239e-42
3.420300443850933564708468401627756996242559032907557888507158782405156019765764631667179280712287638e41	5.256686441137217181849457747335475387547630172440454470331265069589735648855347854385831005761138138e-42
3.398621969149980245423751253009107257528804656200907601754416705821388407466048246579601912979759194e41	5.287192272934636985367556741072171454893285383887171626024379732044950036479425736826192581421369784e-42
3.377311433238337325442235840612384485154671114612014522479072399942463762503076935559683786592105609e41	5.317531827981398902116658204706934465392598314741922349179321267136146941463341364728262006713379752e-42
3.356358578472379336536622764736541787233086134037992647966249116143151701262124489015030983628228586e41	5.347707933909161185730773288231027941033337571057600607985625480523360097534564934315631964954873665e-42
3.335753542946639759471008101970828098395589856077884205240921423843258844220005796004962349585388045e41	5.377723339937294667711294138933634749830745991547129286728545577453687298587082100054625185888785009e-42
3.315486841081797474103891358525581668214387970297585990132895807126061185586810252404569215387887869e41	5.407580719876426528562364168771052136593244982037391986579345583678664312489809445885897652719771727e-42
3.295549345363808436190236815200550836869907844349416598143266535214012846550013820363534602800947085e41	5.437282674985882118674431933010847042992363222435922436917955599915015741375975519619840279172468686e-42
3.27593226915437380440493112916256800530018293523548834485351120352063320222200555478956990902883182e41	5.466831736693630449850987695270853971874293062732873190935525939302776648070498433155909754096265395e-42
3.256627150499252351829691846300940133021942472772646907019750364290048895326667685780081508174885666e41	5.496230369186695002221796550550369509235521607836551336927816509315427882423748177538980898153155481e-42
3.237625836866680958290017002296108661739394294173192323544649614760883684058015029273606955751778816e41	5.525480971879507296833731927180693091173875034226140831372057445489527311460750512313238784558870381e-42
3.218920470753417331862165376745927433086461438834349551838784665903389101494805013947785770022710941e41	5.554585881767126213120664505815668864193947196483788448830407991301286364548176449647707295012442489e-42
3.200503476100712977570561025658787714413109633182009355070724677591936790735311602874587157024619301e41	5.583547375669830704958365230064718786987863773273362095347994079947264382765196605886159465366996976e-42
3.18236754546690572442080161675258087206694268838794618989695861755612851364605866959471292580585522e41	5.612367672375135257974340973177119312382983484804969259488461407570737834279211231407526183543667579e-42
3.164505627907329123674897592018342254996690076858357434857817281637891741308286947827191496522281684e41	5.641048934682881574979245920114684390023284754653198318936029775360371634175534706075832543254447497e-42
3.146910917515905933670538496721269498901886674080865047785249862837716274470061067322573390973792197e41	5.669593271358738159047694423836451026875731369834569336700671589485989227323732452529926114224703373e-42
3.129576842586156270780493593884483284272169162223514308187001138415821746475770829898985265812969914e41	5.698002739001029290313907896040307455300296071845764996386951873611729235617184200910354140588948711e-42
3.112497055352436169075947719385650683295094481198449924959926328824592892031392033510225865181504412e41	5.726279343825567264425987869137181035869629154101525916068271980920970497056188137583037102093124368e-42
3.095665422275054722494422340013925092778135351524229948743967279362237847623595537464739078518225199e41	5.754425043372833603955334887080118581062500791886736663633212048239319100091701418507319911833245539e-42
3.079076014835520599924403432502121507616102990243355301379821644785704211497717109867040554055927281e41	5.782441748141592212577186607584884355807785377540991279306384525532543261149329221709204948498475375e-42
3.062723100810562167723008809532315427366242875431063618679986926132877460791383189466678573136127495e41	5.810331323152770852649005210205434107518917552139298721599407060285895401301274252259799082430862124e-42
3.046601135995768337929312140177275422963631828470748371762450238046412099974158477314818809402418617e41	5.838095589447214618053645213464171034940081659099377451575959744979294618634449585796196789342282959e-42
3.03070475635172638260753468426975083731302857019210477125022219314063191834805504171840368692584836e41	5.865736325520681366234621233522912229080859283087766536252578938334745360989484451987639518368958225e-42
3.015028770547403492481412209254965070807646063837176066259191584591839940676283083922630429382959204e41	5.893255268699276568022046977392154299345626265830621086899494628102035001526742470751929329991066122e-42
2.999568152877244536664784689392522994422051854097092357968837609631629368145091202047349009187631926e41	5.920654116458303614082354758034118247739401085615239406571126777595110866163530440124061527567236543e-42
2.984318036530051724160860237574793944188142875242324728580248606670161691612287309037081658975299997e41	5.947934527687355792719048278878436904666680425178485367916999812835711407041518944988530550781916503e-42
2.96927370718918393400743686717273283031966997391387526437500912908068186029586433202540242306824315e41	5.975098123904300499012389447375474249877448456685687018712317065911664553979224548938267280753763024e-42
2.954430596944974578432319472639067984423153470799839138181314493600016261818683919477648652983697369e41	6.002146490420644570747047351186045632768667374421923541258960853078391825694192387074992487710891987e-42
2.939784278501526258875683977570281444455351828184793850636986653725935347578674314865803631933216586e41	6.029081177460651511265947385642974347493121886481963199619076126450030493099015046067400644861642614e-42
2.925330459661206587145804300084858398810841165036926210422730076733697993575534770912764103343305429e41	6.055903701236421401849732833831333961867660622463558584992746225290078526473208543959697797228783371e-42
2.911064978071250028617456121537824906652793890890684710278774506141688298402984492824361811431001619e41	6.082615544981041058123097754928933353516060654022888125036042892029139911351607338670420909476338667e-42
2.896983796217872448180641378346132747447114220620122100430487592554816816871837478710091328616488602e41	6.109218159941767878698565670250888110720358337331528449186072399154265689946647170775146292892972674e-42
2.883082996654234548349494130880333047341310250228302086723866217686463752075074084265791917874799945e41	6.135712966335140621964455929714142156299900988597473840515661486337200598434015956043320718808340962e-42
2.869358777449453367267861425278542841336074756142345658769271414053218336854556755760641653585660286e41	6.162101354265764563919478090481881809217072137643809937521686068755833846881240651137625964291820883e-42
2.855807447846662729860518533133727338174047770527211418696259425054491371796387291019171690434161371e41	6.18838468461045976922954235436636859835780529722055780908264713247417429840708962583162169316904109e-42
2.842425424118868836772999690460319594463416693181778424281575664806829527179575676982320994377280818e41	6.214564289869342814951273249509262190023029478536373190024262745574756817529422389297679890184508557e-42
2.82920922561204043618473216535639066286703755802142367611586366800019589364460701430036300847447559e41	6.240641474985338082068317444504246888132719024073980017816095610786305951982346060605977061271588397e-42
2.816155470965518279629949273054233065117922075673833905001465895017219023885976240623025200720517494e41	6.266617518133562515251813588334329605802590145801276865112765692793572425509068657669877715001686056e-42
2.803260874500429499566243836730918590741539344125374037016404902063175176854266189390305179454653747e41	6.292493671481874737247333267329821754140344472795376485175459149263488570193135912711160400275140629e-42
2.790522242767352538413401821870957498289916893093171551834524781878208863954884295187475377201719374e41	6.318271161923927946180661158858819574485754349445603626720746462191213423255481314439053103185504673e-42
2.777936471245000399199137185552497903505059385529617538756435010902545751516944711795131331651275591e41	6.343951191785869636527598799037974080460715899158833744937921464178318793659015128672539893140934041e-42
2.765500541182177113640927364239310016622603428999726867381795606838745349815936885376010887122121492e41	6.36953493950788763280170489334988072426109770510080871491776963818821316408613852940528888623899607e-42
2.75321151657571703816612499454541692103578593265188733958520055361802273792645758567735790110350094e41	6.395023560301650488536281183288725883211130868619545024076843049963100193235769803243319587849709895e-42
2.741066541277541283404348061471782565359003944515815279380317158967410552719723580879770203292828121e41	6.420418186784689801916651068309303687847778733229233603663307016929202832548547328081154942247688486e-42
2.729062836224362455948472693274532512637731729227447842969837478718009680622782438212818121412013677e41	6.445719929592711299318676046163275136663437546171795723327583881585270485198603585515414049355329575e-42
2.717197696783939964056096957745543424441324073250970561799557807712796039392933429606444317658911224e41	6.470929877970751309987003430053287109659375348766782612246993175405495863052913260230369698141895606e-42
2.705468490212135271749427525052538052823839633360978409553293046123066689371588022506119592746377998e41	6.496049100344070598491270251114237476472915076249221712109857904862538923830859723159325777075847779e-42
2.693872653215341391633347406556275356119367327322284851052176785812744320097865364762143397183443814e41	6.52107864486963613507977547550584007384455030111299819695342458131764369626999286482251404975996382e-42
2.682407689613165164371399401834521867170422819136239009957829233931601912317956902953869482749305709e41	6.546019539968968689811575229801313104575669569510638196313594526906010085814005386237242136312810249e-42
2.671071168096525937813406391251594546875126252844975211945932378435334979851263024427358462211082874e41	6.570872794843147250502960622009359930076294403774054990992998464301106513261397125550163631401767922e-42
2.659860720076601474345200375664579470879209487401607495709472827952279563016336172511270472415577184e41	6.595639399970671552948477191369762765061842136199373706619501411969826374163902297246547869356000138e-42
2.648774037620302521099322743314886827891162226446143510224546230583162289985248036605424651103815143e41	6.620320327588883546191364191455064087202601956350464057818631201776160437702984814586455224742979064e-42
2.637808871468192619682795571610740756203519924699631764057462412912369543209254590885086495584852146e41	6.644916532159611534572176507147620029381994345317184907162057331715910238177835263483260776679129098e-42
2.62696302913099046882246556197103838257432703842509502910969105441540592805397685359273492113458238e41	6.669428950819661363705634003416220512157804266039330571094509705223788415900325719861518391308310173e-42
2.61623437306099946403166317145125257056067362879457497340208245014702282404579055707974686956697715e41	6.693858503816731687083476260855576333775715356737434199693786568114482626338967767051820949688816953e-42
2.605620818895003829247927152087064835102213817559362119977479371720797569946016747434069731791350348e41	6.71820609493136587149406571808651595951721376052928154720675242398638964371587265126488362190588011e-42
2.595120333765353865442356217244536525592823539606515015752149060241100065006463295670903481391526275e41	6.742472611885447362213909411017557689557409824921254905655330841699975025428754980966183135338007397e-42
2.584730934676135047803915953694784479280266783905456958883951486491148957049866470526624101053161586e41	6.766658926737772873893625699475794875255734669907282748267085146690443503660801929569716532818101152e-42
2.574450686941477726825888020629050055625356084219965246896919682026521710605526467991440786678332253e41	6.790765896267202421738391323523161436120890060503263219626861914576516720815816641211428453571220149e-42
2.564277702683216697768307108508260339029356314903866533828403825683364053043839348862369478929533196e41	6.814794362343854300585418734340572231139780214526280487497757326767215236927538126760595714124495191e-42
2.554210139385253517697738610609486024797095507091860220213545024675200771084606168939901343535579467e41	6.838745152288789704442678030638914886688836599584804429743411810581639083127872507014416320198045425e-42
2.544246198502109745401042232465121516174934040654150995585923448011627097296798597029252599689641715e41	6.862619079222649648432199491083955138767619598337549791814856904343002472074789625881732969591491222e-42
2.534384124119286791802068568120402592761214196416059563728910718194987272467892030564068384707399657e41	6.886416942403607995753383332056820881047607436283960081793259524106438137029362407923428259664798914e-42
2.52462220166316829419428377858474888991200478614173890504190803647802144435147635951413743443400857e41	6.910139527555087775131249249588941168344609408850302782732094719137208308332866165856522144447387913e-42
2.514958756658314328897561212998022715737001702289373794675623492590360776480556874864925594450670765e41	6.933787607183579295365011253686729124654036800789725729320601448711284499960885039594447456686667205e-42
2.505392153530103783916799443991627070285809745926462791613595113404075560809671092854003815619769276e41	6.957361940886943289675512401240379945506440750847134217161894877981904322814451249363693613673924108e-42
2.495920794450782226129958451068712033105818248712604610159273440403484036467635201846644132406697465e41	6.980863275653539614349830506902395365831866882330053546790802939409750126819957798956581424165931078e-42
2.4865431182270679892534141147086103593716079778528523273004024404997953368994082129159174934795522e41	7.004292346152509552109941147795177649601676249006479253762584557553984544582676824833052641480319243e-42
2.477257599227559326654669977187372674200048570136201382754416134755400267520179500924517106959579027e41	7.027649875015530144170420441640266221486092038610809676748205784935455783231060264939323722125009993e-42
2.468062746348270640771307522343661988607407375580920996413616737318545652701105569774314426169334693e41	7.050936573110354117317969044079236901855886121479788164634337574000225064972404945517378853411222796e-42
2.45895710201470632038890008501331089344996113432501580989163097441880188978239467715673201557121114e41	7.074153139806403611808424384460585905838005478741251395273893025103820858869672609868616936910120982e-42
2.449939241218956870042441247128092547156132217971166340256856200864693040637266891171409712916956968e41	7.097300263232729397706725368392587323623612604844765102225204129478917100394146793148055138490112239e-42
2.441007770590374065297690503765678929050022654533466769383887281053091099397041459896034200041455066e41	7.120378620528570569035205094032512752256134573109574647666131368697490053781967478440194133532065608e-42
2.43216132749845005921012003432994568272343532961875243486837772044374980359179520044152958500483706e41	7.143388878086794311251061931569778587445025328710490770206283166961871559549011786269867034503256025e-42
2.423398579186589928278635335221176749428905744107205335926761544197846041212145534866721585083738286e41	7.166331691790448731275476805265074657053114262563521314063072997909656729218588188477504901280670814e-42
2.414718221935528295151758121442293425548330820187297380110811900076270773086661101678974837537244326e41	7.189207707242678533081613810899902211773075580166814431553396766642913382540530301853070088882846557e-42
2.40611898025519860072779749003054559297540268991112850910737868306820862506442504574311629691094152e41	7.212017559990206749176792561931176894223879249959473380943863584067145626164129170577773391586895612e-42
2.397599606103918507703075474076042541279050568986617998262455588526770584993943500783775041206994793e41	7.234761875740629808733442687472262822588885604489022155784751873742984555350136645013410445073599178e-42
2.389158878133806976620509375779240447446618913883806975024580774843289496824465387373908461526663874e41	7.257441270573712419806315651700363990775433863671703817125926714833793766512317517602974094500935501e-42
2.380795600961397928422990191372223028692673077329882403369173714497569906341579642876241676082153041e41	7.280056351146886396170496322758418095152653310128742753435307714573312129453474263173962161497323496e-42
2.372508604462462248377731858213089859565261350826557954270901578526344744071978890808078318910149158e41	7.302607714895166393503587802801595888943792515378231660838415670013102086000608937804533948740727654e-42
2.364296743090094339270383432753329076999315743350403427019504524431451801602826887625594245435976128e41	7.325095950225625730371367067706149536564170522097874511648174295264281453993995127171775180814766005e-42
2.356158895215161632202649834252415276067548047050215218974000105140843744178125012952073554750703931e41	7.347521636706664783314803702815863322336279951444522197236198709986646946499153695049404301395363192e-42
2.348093962488255537981439536392605260477145704877129011771005867024770459684444709845828236176596531e41	7.369885345252189189499371096206542644170097256308225184362443569637446645712017690562495197275680978e-42
2.340100869222320389933707529744040419790102084572609978320368777007193455768519210182329758957424373e41	7.392187638300907453085849811806033833415915120374087778526690146348521768716978625309221555183044185e-42
2.332178561795173101675638082434993371504883007097719142348240341389416137037137059212337837099849426e41	7.414429069990872380454934590645043990281080414090888198736243361231055103168166621563206293113927961e-42
2.324326008071160645737820767599569250439793641880610391072622422712902828182376145395746815803855995e41	7.436610186329443785818345417623415183741197167249612523720518134556902600626777154056806360063326119e-42
2.316542196841235149457999826471527665736160580909510166128104869064225724455187461114773009906793408e41	7.458731525358796441132824006040615531671870876056021518309002988523004139763505284447419502449772816e-42
2.308826137280757495708114255580135250841674018687822776586357972571620206420420282263166370821610873e41	7.480793617317141234101724909765691234478140315354003555429951124104356897472108116249832922450168449e-42
2.301176858424369894772458984284089439274076234067835208470320808980007622554586072543474342078328882e41	7.502796984795758295405196922953517780804471925692347234074665675976190941628575107356960923435771432e-42
2.293593408657306041793837820587179895136758512906163622358332835694054018583718234145147969429683281e41	7.524742142892023494802063104790228677104179074070833367056606806528839590399672904274989247536530433e-42
2.286074855222534268552677868327418225892256320485087720151135352772631927730109922540809475923830537e41	7.546629599358494595124462216349623856987536722350705725575439705133393464897563590953647345105133107e-42
2.278620283743154611295768507244564424129153524431777849579785068713261688629757356578354677810622963e41	7.56845985474823584979814409290980217446499683424109668923283898980139979282248253995286190665801673e-42
2.271228797759495015991766899313610484639007816670586302009584776509386093806430154105872094660125745e41	7.590233402556448855944857642573218185124871346777802581553548981523524886047626347150195744612430422e-42
2.263899518280375052886651004344643074147407391232992218616414140260635480900983382267498156259792352e41	7.611950729358565090482817310836536608745728458663903997010850302983709121808765055962788673344279453e-42
2.256631583348027573965381272823360916577764918095557334988946725245129639926982654754176875018327191e41	7.633612314944870275113356593806290010281926998836811439476829089722064145715840057743446689568045338e-42
2.249424147616189776808055222987965918436156077044111988580852975382172359742974013029390420551769921e41	7.655218632451798443055610305967181546794550911013711466963155628766717100305245657263992291409792018e-42
