2.243023910905944624486046894612033189037431963726066174314234737398558924877386208552450705683918268e42	1.
1.938050376516730050071967935567159304088624748468054981815693971334760435477507178795714741963297269e42	0.6666666666666666
1.709549518963096103462974161434659526718612092190998477146973511378047551860529970353364568749675128e42	0.5
1.538413791793169031161857906282569825535302157350261522263575406968986180541749551923571073725793405e42	0.4
1.406686270690855147648419904729104060862210068685064382462577924713891990235492865326324592177064692e42	0.3333333333333333
1.302140685831846468674038994664767233555267576411853786257787440672866023134997877584424583601482263e42	0.2857142857142857
1.216897091055979158992589769205059931838169738220432263538277716856629895333952761183018120001246955e42	0.25
1.145810771186972224102271839703632245284515249325564916399405217532532812364507345221542689917393794e42	0.2222222222222222
1.085420836546535714520454489240771656611575048914260403919137711553490427570238670553656737880433152e42	0.2
1.033323349429088806021519814214412819545181727219652396540460964400858979984253666270277296005850658e42	0.18181818181818182
9.877980381741567409370060817906211677533373391166157988391774203676856690469589095304551619721349605e41	0.16666666666666666
9.475807848844489305766752190734174602191357896681996990259467770733564272217716468305819432998918049e41	0.15384615384615385
9.117207982505218397848429301491224608299348357178110995650624348847713632668466006565524084530023889e41	0.14285714285714285
8.794882354047546077577063960648125249822277711053694360727492867441236854001244750602423863618032658e41	0.13333333333333333
8.503127561362862022313727211636832655968264827077644494504121438548421278327053277307719418919444196e41	0.125
8.237415924448095420257831340129195179834487495638561725112543659517789658329139762089159788856783261e41	0.11764705882352941
7.99410265741938953980076289967024958958437984945443461253796080287204287275525506493625970862280589e41	0.1111111111111111
7.770217061916834905671504715130595624771732719177284850614439848636476964439061102399580474287095908e41	0.10526315789473684
7.56331081253861115929620279214318371635637850069108670360967077421995940396764895889108711462325134e41	0.1
7.371345840815645072555388780613395320379639172420116825127490399494166882506054662265148408513734943e41	0.09523809523809523
7.192610202033151192660117330673500230585450241772895749028922059981768683862300763439221798888749164e41	0.09090909090909091
7.025654055555810452759656869662613028813858267586934264296565797494736398770774081652653628168242129e41	0.08695652173913043
6.869240328335044023222399967536691127562974216608938638172998884372361791748681495278189914829852039e41	0.08333333333333333
6.722306250558251090390825760544557979769999202503893885025455331628912185295543205905428352409825098e41	0.08
6.583933047026283164677669433631928343202182730671126331634235909436300102037921004754825328755123836e41	0.07692307692307693
6.453321820231148065529931280241465452129560334988436409101029809775694471361405353077992662581611345e41	0.07407407407407407
6.329774186271457946689512785268475184382969567447509425980736980180842240324463857849907771902177639e41	0.07142857142857142
6.212676596565431125509711222347549087871102947425157358268830607194668124108260327739090538158479483e41	0.06896551724137931
6.101487545073959142485708343989960397102827469879868314807701416417800903490226322346919551600647386e41	0.06666666666666667
5.995727054482291591125097042708861757456297123200017422407742322466403189014443008147612415634446805e41	0.06451612903225806
5.894967977111235220644012053778869164580045957013581957919935221358173149437005262667711998890229862e41	0.0625
5.798828752001839671393817572079350313059436957251874035505361833748665716792795676030812433074017788e41	0.06060606060606061
